"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"17","Ian Cole","UTA","D","82","1209.8666666667","3","14","7","7","17","32.08","58","5.17","4.22","171","108","50","5","4","13","46","20","18","2","0","9","83","12","61","140","111","0","0","-"
"24","Ryan McDonagh","T.B","D","48","729.66666666667","6","11","6","5","17","50.00","38","15.79","2.65","100","67","30","7","4","9","6","3","3","0","0","3","37","9","17","48","47","0","0","-"
"54","Dmitry Orlov","S.J","D","82","1402.4333333333","2","15","8","7","17","32.08","70","2.86","3.26","184","114","46","8","0","14","44","22","22","0","0","13","95","18","114","72","63","0","0","-"
"64","Nick Jensen","OTT","D","61","955.88333333333","4","13","5","8","17","34.00","33","12.12","1.91","117","69","28","5","2","13","6","3","3","0","0","3","48","10","35","112","62","0","0","-"
"130","Jonas Brodin","MIN","D","62","1090.6833333333","4","13","9","4","17","35.42","73","5.48","2.52","163","102","38","5","4","17","16","8","8","0","0","11","40","12","8","78","105","0","0","-"
"148","Brady Skjei","NSH","D","82","1426.5666666667","2","15","9","6","17","28.81","88","2.27","3.75","218","130","68","6","4","15","34","16","16","0","0","5","102","18","60","100","58","0","0","-"
"151","Mark Jankowski","CAR","L","68","654.86666666667","10","7","4","3","17","68.00","59","16.95","10.81","127","100","101","58","3","16","16","7","7","0","0","3","33","10","44","60","36","324","294","52.43"
"179","Josh Anderson","MTL","R","72","808.28333333333","10","7","3","4","17","58.62","69","14.49","10.09","138","108","94","48","3","17","70","29","25","4","0","27","38","5","122","38","32","20","9","68.97"
"283","Dakota Joshua","TOR","C","55","616.96666666667","10","7","5","2","17","62.96","46","21.74","7.12","82","71","59","36","0","9","47","15","11","3","1","16","17","6","192","35","27","6","13","31.58"
"287","Jake Evans","MTL","C","68","799.61666666667","6","11","5","6","17","70.83","54","11.11","9.15","121","88","73","37","2","10","32","8","6","0","2","9","43","8","88","76","35","323","252","56.17"
"327","Thomas Chabot","OTT","D","57","995.1","4","13","9","4","17","28.33","69","5.80","3.23","191","113","46","7","1","16","22","10","10","0","0","6","54","19","32","73","86","0","0","-"
"351","Adam Gaudette","S.J","R","66","679.71666666667","12","5","2","3","17","65.38","83","14.46","10.12","166","130","94","53","1","18","20","10","10","0","0","6","24","13","52","51","32","111","129","46.25"
"356","Matt Roy","WSH","D","79","1364.6166666667","2","15","10","5","17","30.36","85","2.35","3.41","199","132","48","9","3","24","12","6","6","0","0","9","60","9","97","146","122","0","0","-"
"391","Taylor Raddysh","NYR","R","68","717.36666666667","8","9","6","3","17","68.00","44","18.18","6.63","92","75","58","33","1","6","10","5","5","0","0","3","22","11","48","30","33","2","9","18.18"
"394","Samuel Girard","COL, PIT","D","60","1003.1","3","14","5","9","17","30.91","39","7.69","2.01","141","74","33","4","4","11","23","10","9","1","0","5","51","11","18","101","49","0","0","-"
"479","Mark Kastelic","BOS","C","82","840.86666666667","10","7","6","1","17","58.62","84","11.90","13.77","194","152","105","65","4","22","136","37","23","10","4","31","34","20","213","78","53","238","143","62.47"
"489","Philipp Kurashev","S.J","C","43","542.3","6","11","8","3","17","65.38","48","12.50","3.71","84","60","52","22","3","10","16","8","8","0","0","7","30","7","39","26","11","21","20","51.22"
"529","Tyler Tucker","STL","D","69","906.18333333333","3","14","6","8","17","39.53","66","4.55","3.41","159","95","44","7","5","12","79","24","16","7","1","22","57","13","98","101","44","0","0","-"
"559","Matthew Robertson","NYR","D","72","1113.4666666667","5","12","5","7","17","38.64","77","6.49","2.79","211","124","52","1","0","21","36","18","18","0","0","4","50","9","96","130","60","0","0","-"
"627","Braden Schneider","NYR","D","82","1406.9166666667","2","15","9","6","17","31.48","95","2.11","3.65","239","148","54","9","2","18","24","12","12","0","0","5","83","19","148","196","109","0","0","-"
"628","Connor Zary","CGY","C","74","908.83333333333","9","8","3","5","17","50.00","87","10.34","10.98","158","125","96","53","4","13","16","8","8","0","0","18","36","12","45","53","16","68","73","48.23"
"641","Alexander Nikishin","CAR","D","81","1216.3833333333","4","13","6","7","17","29.82","91","4.40","4.83","257","149","42","11","5","21","29","13","12","1","0","9","72","23","130","164","77","0","0","-"
"743","Olen Zellweger","ANA","D","76","1109.3333333333","5","12","7","5","17","30.36","103","4.85","7.35","267","170","85","20","1","29","28","14","14","0","0","15","60","15","26","159","75","0","0","-"
"795","Pavel Mintyukov","ANA","D","73","1094.2","7","10","2","8","17","40.48","68","10.29","4.91","182","119","72","17","4","18","17","7","6","1","0","13","58","14","33","74","82","0","0","-"
"800","Liam Ohgren","MIN, VAN","L","69","828.35","8","9","6","3","17","73.91","84","9.52","6.51","173","114","82","26","1","12","2","1","1","0","0","7","40","13","69","58","37","9","11","45.00"
"819","Ethen Frank","WSH","C, R","62","654.68333333333","8","9","6","3","17","56.67","74","10.81","9.95","139","107","100","62","2","17","12","6","6","0","0","10","25","8","49","50","43","1","5","16.67"
"55","Brian Dumoulin","L.A","D","82","1298.3833333333","2","14","7","7","16","40.00","55","3.64","2.34","163","95","40","4","4","14","22","11","11","0","0","6","89","17","32","135","79","0","0","-"
"65","Nic Dowd","VGK, WSH","C","75","892.1","4","12","1","11","16","76.19","60","6.67","8.79","124","99","89","44","3","18","65","27","25","1","1","18","38","15","136","98","34","368","348","51.40"
"99","John Klingberg","S.J","D","56","933.1","3","13","3","10","16","34.78","48","6.25","2.46","156","95","47","6","2","12","24","12","12","0","0","7","67","11","45","78","57","0","0","-"
"104","Dylan DeMelo","WPG","D","82","1504.25","3","13","4","9","16","25.40","69","4.35","2.89","195","128","37","6","2","14","38","19","19","0","0","12","79","22","105","135","89","0","0","-"
"123","Jonathan Huberdeau","CGY","L","50","660.33333333333","6","10","8","2","16","66.67","57","10.53","7.17","116","86","71","40","4","9","41","15","13","1","1","13","46","6","26","30","23","6","8","42.86"
"129","Dougie Hamilton","N.J","D","77","1305.35","6","10","5","5","16","35.56","150","4.00","6.91","353","230","83","13","8","33","44","21","21","0","0","4","101","10","77","102","65","0","0","-"
"164","Oskar Sundqvist","STL","C","52","528.55","5","11","7","4","16","84.21","26","19.23","2.65","50","40","25","12","3","2","22","11","11","0","0","6","21","9","63","31","19","147","177","45.37"
"245","Aaron Ekblad","FLA","D","72","1184.7","2","14","7","7","16","29.63","73","2.74","3.22","181","116","42","6","2","15","47","22","21","1","0","12","51","15","65","49","75","0","0","-"
"260","Kasperi Kapanen","EDM","R","41","537.36666666667","7","9","8","1","16","72.73","60","11.67","5.23","105","90","53","24","5","4","12","6","6","0","0","3","24","5","72","21","15","0","2","0.00"
"311","Keegan Kolesar","VGK","R","82","883.65","6","10","8","2","16","69.57","66","9.09","7.53","137","103","74","42","1","12","55","16","10","5","1","11","37","4","269","110","42","12","17","41.38"
"358","Jalen Chatfield","CAR","D","72","1230.05","2","14","6","8","16","27.12","86","2.33","3.84","245","153","53","8","3","29","14","7","7","0","0","3","62","22","29","133","44","0","0","-"
"365","Matthew Tkachuk","FLA","L","31","412.25","7","9","6","3","16","88.89","48","14.58","8.13","107","80","62","44","1","12","32","13","11","2","0","14","27","5","27","13","4","2","6","25.00"
"440","Eeli Tolvanen","SEA","R","78","978.81666666667","5","11","7","4","16","53.33","93","5.38","9.29","210","148","108","37","5","10","20","10","10","0","0","9","43","16","176","49","67","0","2","0.00"
"486","Eric Robinson","CAR","L","67","682.86666666667","11","5","4","1","16","59.26","77","14.29","10.88","171","130","108","58","5","17","8","4","4","0","0","6","27","9","88","56","12","0","10","0.00"
"536","Cole Koepke","WPG","L","66","569.33333333333","7","9","5","4","16","84.21","72","9.72","8.65","146","109","72","40","4","15","14","3","2","0","1","5","25","11","178","48","12","0","2","0.00"
"568","Cam York","PHI","D","74","1264.9166666667","3","13","6","7","16","30.19","53","5.66","4.31","137","93","59","21","0","11","24","12","12","0","0","6","57","16","22","112","103","0","0","-"
"639","Tyler Kleven","OTT","D","70","1068.8666666667","3","13","11","2","16","38.10","80","3.75","2.76","182","121","42","4","2","19","51","17","13","3","1","9","76","27","121","146","80","0","0","-"
"675","Wyatt Kaiser","CHI","D","77","1312.1","6","10","4","6","16","32.65","69","8.70","3.59","167","111","48","9","2","8","28","14","14","0","0","10","86","32","42","163","52","0","0","-"
"737","Fedor Svechkov","NSH","C","70","774.78333333333","3","13","7","6","16","53.33","64","4.69","7.22","130","94","77","35","3","13","20","10","10","0","0","12","46","19","59","79","27","223","301","42.56"
"798","Simon Nemec","N.J","D","68","1184.95","5","11","6","5","16","34.04","79","6.33","4.48","225","131","61","10","1","17","24","12","12","0","0","8","77","22","23","83","98","0","0","-"
"820","Adam Klapka","CGY","R","79","790.73333333333","5","11","7","4","16","64.00","78","6.41","8.84","174","131","89","45","4","19","110","34","25","6","3","18","34","13","287","83","50","12","22","35.29"
"847","Max Sasson","VAN","C","66","716.03333333333","12","4","3","1","16","76.19","56","21.43","6.17","106","86","63","33","2","8","26","13","13","0","0","7","37","11","29","57","33","111","155","41.73"
"872","Calum Ritchie","NYI","C","65","692.6","8","8","6","2","16","94.12","55","14.55","6.86","100","79","58","32","1","8","18","9","9","0","0","7","47","9","17","52","33","108","190","36.24"
"929","Michael Misa","S.J","C","45","511.85","6","10","2","8","16","64.00","47","12.77","6.92","87","68","59","34","0","14","10","5","5","0","0","5","25","7","14","57","23","155","176","46.83"
"115","Scott Mayfield","NYI","D","80","1161.25","2","13","4","9","15","42.86","66","3.03","2.79","180","111","40","3","2","14","77","26","21","3","2","19","64","16","72","97","69","0","0","-"
"150","Scott Laughton","L.A, TOR","C","64","736.3","10","5","4","1","15","68.18","79","12.66","8.99","154","128","74","42","3","16","25","11","10","1","0","12","55","9","114","30","29","322","258","55.52"
"152","Olli Määttä","CGY, UTA","D","43","666.81666666667","2","13","7","6","15","51.72","33","6.06","2.07","68","50","18","9","0","2","2","1","1","0","0","3","46","12","3","111","56","0","0","-"
"181","Vinnie Hinostroza","FLA, MIN","C","65","667.78333333333","6","9","3","6","15","62.50","58","10.34","6.85","119","95","61","28","2","13","31","10","8","1","1","11","48","19","41","38","26","22","25","46.81"
"183","Ben Hutton","VGK","D","55","781.48333333333","6","9","3","6","15","38.46","70","8.57","2.88","145","89","32","7","2","16","19","8","7","1","0","9","42","18","28","113","54","0","0","-"
"239","Conor Sheary","NYR","L","62","779.5","6","9","4","5","15","62.50","68","8.82","8.45","147","115","93","41","4","14","14","7","7","0","0","11","41","17","22","44","31","12","13","48.00"
"265","Marcus Pettersson","VAN","D","82","1471.2","2","13","3","10","15","31.91","59","3.39","2.57","166","112","36","8","4","12","50","22","20","2","0","8","76","13","72","154","102","0","0","-"
"273","Warren Foegele","L.A, OTT","L","68","808.9","11","4","1","3","15","60.00","93","11.83","12.32","202","158","114","57","5","24","12","6","6","0","0","7","62","13","74","55","18","13","13","50.00"
"275","Jake Walman","EDM","D","53","875.38333333333","5","10","6","4","15","41.67","84","5.95","3.36","184","115","36","6","2","17","8","4","4","0","0","5","58","11","15","24","83","0","0","-"
"333","Jake DeBrusk","VAN","L","81","969.98333333333","3","12","7","5","15","51.72","121","2.48","13.8","226","186","130","70","5","24","10","5","5","0","0","4","41","9","60","52","31","10","11","47.62"
"355","Steven Lorentz","TOR","C","71","674.11666666667","5","10","5","5","15","62.50","61","8.20","7.22","109","93","60","31","2","14","14","3","2","0","1","4","27","8","151","59","40","39","37","51.32"
"484","Zach Whitecloud","CGY, VGK","D","78","1355.1666666667","2","13","5","8","15","30.61","62","3.23","2.61","180","99","48","6","4","13","30","15","15","0","0","6","65","12","113","149","112","0","0","-"
"512","Kevin Bahl","CGY","D","76","1359.2","4","11","3","8","15","28.85","52","7.69","2.32","136","76","34","6","1","18","43","20","19","1","0","10","80","31","101","74","71","0","0","-"
"544","Cole Reinhardt","FLA, VGK","L","59","616.15","9","6","4","2","15","71.43","48","18.75","5.71","105","77","56","26","1","7","21","9","8","1","0","12","28","3","129","51","15","7","4","63.64"
"560","Kaedan Korczak","VGK","D","78","1185.65","3","12","6","6","15","29.41","58","5.17","2.91","148","88","48","11","1","16","26","13","13","0","0","8","90","10","99","141","89","0","0","-"
"661","Hendrix Lapierre","WSH","C","74","637.95","4","11","5","6","15","60.00","52","7.69","9.12","103","84","73","41","1","14","29","8","6","1","1","8","32","7","49","51","22","117","174","40.21"
"783","Marco Kasper","DET","C","81","963.38333333333","7","8","6","2","15","57.69","114","6.14","15.43","210","180","129","73","5","23","31","10","8","1","1","13","50","12","183","98","45","215","189","53.22"
"818","Ben Meyers","SEA","C","52","528.96666666667","7","8","5","3","15","68.18","58","12.07","7.1","112","86","63","35","0","14","16","5","3","2","0","7","27","10","65","51","11","166","134","55.33"
"836","Dominic James","T.B","C","43","479.58333333333","7","8","7","1","15","78.95","53","13.21","5.69","104","78","50","23","1","6","6","3","3","0","0","12","39","13","58","48","12","127","135","48.47"
"25","Lars Eller","OTT","C","68","678.95","4","10","7","3","14","48.28","62","6.45","6.74","111","81","80","36","5","15","10","5","5","0","0","8","33","10","47","69","31","289","249","53.72"
"58","Casey Cizikas","NYI","C","81","814.75","7","7","7","0","14","63.64","69","10.14","11.52","141","116","86","51","3","18","18","9","9","0","0","4","44","9","153","71","43","324","263","55.20"
"61","Ben Chiarot","DET","D","82","1484.6833333333","5","9","4","5","14","28.00","96","5.21","3.92","247","153","56","10","5","23","71","29","27","1","1","9","68","23","160","133","133","0","0","-"
"101","Colin Blackwell","DAL","C","70","680.6","4","10","7","3","14","63.64","56","7.14","6.61","135","94","64","31","2","15","36","14","13","0","1","16","25","11","109","64","30","95","99","48.97"
"134","Connor Murphy","CHI, EDM","D","80","1157.1","5","9","3","6","14","35.00","68","7.35","2.75","163","102","46","6","1","12","69","24","17","7","0","14","61","13","78","163","105","0","0","-"
"149","Tanner Pearson","BUF, WPG","L","56","536.7","6","8","5","3","14","60.87","48","12.50","5.07","95","73","46","19","5","9","23","10","9","1","0","5","27","3","72","31","22","3","15","16.67"
"194","Jonny Brodzinski","NYR","C","55","575.88333333333","6","8","4","4","14","77.78","57","10.53","8.45","143","103","71","33","2","18","12","6","6","0","0","8","19","12","46","34","19","40","34","54.05"
