playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,I_F_goals,I_F_primaryAssists,I_F_secondaryAssists,I_F_points,I_F_shotsOnGoal,I_F_xGoals,I_F_hits,I_F_takeaways,I_F_giveaways,penalties,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xGoals,OnIce_A_xGoals,onIce_xGoalsPercentage,onIce_corsiPercentage,onIce_fenwickPercentage,total_icetime,total_goals,total_primary_assists,total_secondary_assists,total_points,total_shots,total_hits,total_takeaways,total_giveaways,total_blocks,total_toi_per_game,pp_toi_per_game,pp_goals,pp_points,pp_shots,pp_xgoals,pp_on_ice_xgoals,pp_on_ice_xgoals_percentage,pp_points_per_60,pp_blocks,pp_takeaways,pp_xgoals_against_per_60,pk_toi_per_game,pk_goals,pk_points,pk_shots,pk_xgoals,pk_on_ice_xgoals,pk_on_ice_xgoals_percentage,pk_points_per_60,pk_blocks,pk_takeaways,pk_xgoals_against_per_60,toi_per_game,goals_per_game,primary_assists_per_game,secondary_assists_per_game,points_per_game,shots_per_game,expected_goals_per_game,hits_per_game,takeaways_per_game,giveaways_per_game,blocks_per_game,goals_per_60,points_per_60,shots_per_60,expected_goals_per_60,on_ice_xgoals_for_per_60,on_ice_xgoals_against_per_60,hits_per_60,takeaways_per_60,giveaways_per_60,blocks_per_60,position_group,points_per_game_percentile,goals_per_60_percentile,points_per_60_percentile,shots_per_60_percentile,expected_goals_per_60_percentile,hits_per_60_percentile,takeaways_per_60_percentile,blocks_per_60_percentile,onIce_xGoalsPercentage_percentile,onIce_corsiPercentage_percentile,onIce_fenwickPercentage_percentile
8483466,2025,Kevin Korchinski,CHI,D,5on5,13,10442.0,232.0,0.73,0.0,1.0,1.0,2.0,7.0,0.24,4.0,2.0,13.0,2.0,0.0,13.0,5.42,7.13,0.43,0.47,0.47,10637.0,0.0,1.0,1.0,2.0,7.0,4.0,2.0,13.0,13.0,13.64,,,,,,,,,,,,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.62,13.39,0.0,0.08,0.08,0.15,0.54,0.02,0.31,0.15,1.0,1.0,0.0,0.69,2.41,0.08,1.87,2.46,1.38,0.69,4.48,4.48,D,34.0,16.0,40.0,13.0,11.0,23.0,43.0,64.0,16.0,36.0,34.0
8477511,2025,Anthony Mantha,PIT,R,5on5,81,60470.0,1220.0,56.02,25.0,11.0,11.0,47.0,112.0,12.79,52.0,17.0,72.0,19.0,17.0,37.0,45.78,44.95,0.5,0.48,0.49,73810.0,33.0,16.0,15.0,64.0,152.0,52.0,20.0,82.0,40.0,15.19,2.16,6.0,12.0,33.0,3.03,20.73,0.839,4.11,0.0,2.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.24,12.44,0.31,0.14,0.14,0.58,1.38,0.16,0.64,0.21,0.89,0.46,1.49,2.8,6.67,0.76,2.73,2.68,3.1,1.01,4.29,2.2,F,95.0,98.0,98.0,70.0,69.0,31.0,62.0,56.0,55.0,42.0,49.0
8480891,2025,Michael Kesselring,BUF,D,5on5,34,25279.0,559.0,3.95,0.0,0.0,2.0,2.0,45.0,1.69,25.0,7.0,38.0,16.0,7.0,34.0,17.55,17.51,0.5,0.49,0.51,27325.0,0.0,0.0,2.0,2.0,46.0,25.0,7.0,38.0,38.0,13.39,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.41,0.136,0.0,0.0,0.0,6.13,12.39,0.0,0.0,0.06,0.06,1.32,0.05,0.74,0.21,1.12,1.0,0.0,0.28,6.41,0.24,2.5,2.49,3.56,1.0,5.41,4.84,D,16.0,16.0,16.0,96.0,84.0,58.0,74.0,72.0,59.0,53.0,70.0
8477450,2025,Jason Dickinson,EDM,C,5on5,63,49390.0,1102.0,15.03,6.0,5.0,3.0,14.0,66.0,6.52,84.0,11.0,35.0,10.0,5.0,40.0,29.82,32.6,0.48,0.48,0.49,58715.0,7.0,6.0,4.0,17.0,72.0,84.0,13.0,39.0,49.0,15.53,0.08,0.0,0.0,1.0,0.06,0.07,0.304,0.0,5.0,0.0,1.81,2.05,1.0,2.0,5.0,0.8,2.29,0.157,0.93,0.0,2.0,5.7,13.07,0.1,0.08,0.05,0.22,1.05,0.1,1.33,0.17,0.56,0.63,0.44,1.02,4.81,0.48,2.17,2.38,6.12,0.8,2.55,2.92,F,37.0,36.0,28.0,27.0,18.0,56.0,44.0,78.0,42.0,42.0,49.0
8477451,2025,Ryan Hartman,MIN,R,5on5,76,66302.0,1182.0,48.62,15.0,10.0,6.0,31.0,135.0,16.28,62.0,22.0,57.0,20.0,30.0,91.0,54.84,46.37,0.54,0.5,0.51,76356.0,23.0,14.0,6.0,43.0,167.0,64.0,23.0,66.0,95.0,16.74,1.68,6.0,8.0,26.0,3.81,13.12,0.882,3.76,0.0,1.0,0.82,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,14.54,0.2,0.13,0.08,0.41,1.78,0.21,0.82,0.29,0.75,1.2,0.81,1.68,7.33,0.88,2.98,2.52,3.37,1.19,3.09,4.94,F,78.0,73.0,65.0,83.0,86.0,34.0,74.0,96.0,80.0,61.0,66.0
8474578,2025,Erik Karlsson,PIT,D,5on5,75,78455.0,1436.0,71.65,10.0,13.0,9.0,32.0,112.0,5.7,16.0,28.0,84.0,10.0,8.0,48.0,57.8,56.67,0.51,0.54,0.53,106202.0,15.0,23.0,28.0,66.0,176.0,20.0,37.0,102.0,64.0,23.6,3.13,2.0,20.0,36.0,2.65,35.21,0.881,5.12,8.0,3.0,1.22,1.82,0.0,0.0,1.0,0.34,1.7,0.145,0.0,2.0,4.0,4.4,17.43,0.13,0.17,0.12,0.43,1.49,0.08,0.21,0.37,1.12,0.64,0.46,1.47,5.14,0.26,2.65,2.6,0.73,1.28,3.85,2.2,D,93.0,95.0,92.0,87.0,88.0,9.0,88.0,6.0,66.0,87.0,82.0
8484999,2025,Ilya Protas,WSH,L,5on5,4,3115.0,69.0,2.73,0.0,2.0,0.0,2.0,5.0,0.4,0.0,1.0,1.0,1.0,0.0,2.0,1.71,2.66,0.39,0.46,0.43,3814.0,1.0,2.0,1.0,4.0,7.0,0.0,1.0,1.0,2.0,15.89,2.43,1.0,1.0,2.0,0.98,1.16,0.991,6.17,0.0,0.0,0.06,,,,,,,,,,,,12.98,0.0,0.5,0.0,0.5,1.25,0.1,0.0,0.25,0.25,0.5,0.0,2.31,5.78,0.46,1.98,3.07,0.0,1.16,1.16,2.31,F,90.0,9.0,91.0,52.0,17.0,1.0,72.0,59.0,9.0,27.0,12.0
8478569,2025,Noel Acciari,PIT,C,5on5,67,43409.0,954.0,27.26,12.0,7.0,4.0,23.0,85.0,10.54,60.0,8.0,18.0,6.0,5.0,42.0,29.69,27.46,0.52,0.49,0.49,55105.0,13.0,7.0,5.0,25.0,93.0,65.0,12.0,22.0,62.0,13.71,0.04,0.0,0.0,2.0,0.29,0.53,1.0,0.0,4.0,0.0,0.0,2.45,0.0,0.0,4.0,0.23,1.17,0.053,0.0,0.0,4.0,7.69,10.8,0.18,0.1,0.06,0.34,1.27,0.16,0.9,0.12,0.27,0.63,1.0,1.91,7.05,0.87,2.46,2.28,4.98,0.66,1.49,3.48,F,65.0,86.0,79.0,79.0,85.0,48.0,30.0,86.0,69.0,51.0,49.0
8479066,2025,Ryan Lomberg,CGY,L,5on5,57,30644.0,710.0,8.24,4.0,4.0,1.0,9.0,53.0,5.01,129.0,3.0,18.0,12.0,13.0,17.0,16.83,21.86,0.44,0.48,0.49,30932.0,4.0,4.0,1.0,9.0,53.0,129.0,3.0,18.0,17.0,9.04,0.01,0.0,0.0,0.0,0.0,0.03,1.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,8.96,0.07,0.07,0.02,0.16,0.93,0.09,2.26,0.05,0.32,0.3,0.47,1.06,6.23,0.59,1.98,2.57,15.15,0.35,2.11,2.0,F,24.0,39.0,29.0,62.0,34.0,90.0,15.0,47.0,20.0,42.0,49.0
8482896,2025,Tyson Kozak,BUF,C,5on5,46,27410.0,674.0,0.97,2.0,2.0,0.0,4.0,30.0,3.19,117.0,11.0,28.0,1.0,1.0,31.0,14.53,18.99,0.43,0.42,0.42,31120.0,2.0,3.0,1.0,6.0,30.0,120.0,12.0,29.0,37.0,11.28,0.06,0.0,0.0,0.0,0.0,0.1,1.0,0.0,2.0,0.0,0.0,0.93,0.0,1.0,0.0,0.0,0.33,0.048,1.4,0.0,1.0,9.06,9.93,0.04,0.04,0.0,0.09,0.65,0.07,2.54,0.24,0.61,0.67,0.26,0.53,3.94,0.42,1.91,2.49,15.37,1.44,3.68,4.07,F,14.0,23.0,14.0,12.0,14.0,91.0,87.0,93.0,17.0,9.0,10.0
8482624,2025,Daniil Miromanov,CGY,D,5on5,1,976.0,28.0,-0.65,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,2.0,0.2,0.92,0.18,0.26,0.23,1069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,17.82,,,,,,,,,,,,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.27,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.04,0.74,3.39,0.0,0.0,3.69,7.38,D,7.0,16.0,7.0,2.0,6.0,2.0,7.0,98.0,1.0,1.0,1.0
8482623,2025,Josh Dunne,BUF,C,5on5,34,18897.0,447.0,4.67,1.0,1.0,2.0,4.0,29.0,4.03,40.0,6.0,15.0,11.0,14.0,14.0,11.24,10.91,0.51,0.49,0.5,19330.0,1.0,1.0,2.0,4.0,29.0,40.0,6.0,16.0,16.0,9.48,0.03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,9.26,0.03,0.03,0.06,0.12,0.85,0.12,1.18,0.18,0.44,0.41,0.19,0.76,5.52,0.77,2.14,2.08,7.62,1.14,2.86,2.67,F,18.0,19.0,18.0,45.0,71.0,66.0,71.0,72.0,63.0,51.0,58.0
8477953,2025,Kasperi Kapanen,EDM,R,5on5,41,32360.0,641.0,13.89,7.0,8.0,1.0,16.0,60.0,5.13,72.0,5.0,24.0,6.0,3.0,15.0,18.59,20.79,0.47,0.46,0.49,35893.0,8.0,8.0,1.0,17.0,65.0,75.0,7.0,25.0,18.0,14.59,0.26,0.0,0.0,1.0,0.01,0.6,0.779,0.0,1.0,0.0,0.95,0.97,0.0,0.0,2.0,0.17,0.84,0.15,0.0,0.0,2.0,7.16,13.15,0.17,0.2,0.02,0.39,1.46,0.13,1.76,0.12,0.59,0.37,0.78,1.78,6.67,0.57,2.07,2.31,8.01,0.56,2.67,1.67,F,74.0,70.0,72.0,70.0,30.0,67.0,24.0,35.0,35.0,27.0,49.0
8483450,2025,Ryan Greene,CHI,C,5on5,80,64120.0,1374.0,13.72,8.0,10.0,4.0,22.0,82.0,10.88,47.0,14.0,43.0,6.0,13.0,34.0,42.34,60.38,0.41,0.44,0.43,80456.0,11.0,12.0,5.0,28.0,108.0,49.0,21.0,51.0,37.0,16.76,1.23,1.0,3.0,10.0,1.77,9.9,0.872,1.83,1.0,1.0,0.89,1.66,1.0,1.0,3.0,0.36,1.79,0.08,0.45,0.0,6.0,9.3,13.36,0.1,0.12,0.05,0.28,1.02,0.14,0.59,0.18,0.54,0.42,0.45,1.24,4.6,0.61,2.38,3.39,2.64,0.79,2.41,1.91,F,50.0,37.0,38.0,23.0,39.0,25.0,42.0,44.0,12.0,16.0,12.0
8484321,2025,Nikolas Matinpalo,OTT,D,5on5,50,41984.0,1051.0,2.12,0.0,3.0,0.0,3.0,36.0,1.85,49.0,10.0,35.0,8.0,4.0,46.0,28.9,24.88,0.54,0.46,0.46,46882.0,0.0,3.0,2.0,5.0,37.0,49.0,11.0,38.0,55.0,15.63,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.43,0.0,1.0,0.0,0.0,1.07,0.118,0.84,0.0,1.0,6.74,13.99,0.0,0.06,0.0,0.06,0.72,0.04,0.98,0.2,0.7,0.92,0.0,0.26,3.09,0.16,2.48,2.13,4.2,0.86,3.0,3.94,D,16.0,16.0,16.0,35.0,51.0,66.0,60.0,50.0,80.0,28.0,27.0
8480727,2025,Zach Whitecloud,CGY,D,5on5,78,81939.0,1711.0,17.18,2.0,5.0,8.0,15.0,62.0,2.48,113.0,12.0,65.0,15.0,6.0,112.0,50.5,59.19,0.46,0.49,0.48,95082.0,2.0,6.0,9.0,17.0,67.0,124.0,15.0,73.0,140.0,20.32,0.06,0.0,0.0,1.0,0.01,0.01,0.1,0.0,4.0,0.0,1.12,2.19,0.0,0.0,3.0,0.05,2.24,0.1,0.0,0.0,3.0,7.1,17.51,0.03,0.06,0.1,0.19,0.79,0.03,1.45,0.15,0.83,1.44,0.09,0.66,2.72,0.11,2.22,2.6,4.96,0.53,2.86,4.92,D,47.0,40.0,38.0,21.0,22.0,76.0,27.0,75.0,31.0,53.0,42.0
8484287,2025,Cole McWard,NYI,D,5on5,3,2472.0,47.0,-0.93,0.0,0.0,0.0,0.0,1.0,0.02,4.0,2.0,3.0,0.0,0.0,5.0,1.15,2.34,0.33,0.32,0.38,2472.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,5.0,13.73,,,,,,,,,,,,,,,,,,,,,,,13.73,0.0,0.0,0.0,0.0,0.33,0.01,1.33,0.67,1.0,1.67,0.0,0.0,1.46,0.03,1.67,3.41,5.83,2.91,4.37,7.28,D,7.0,16.0,7.0,6.0,4.0,84.0,99.0,97.0,4.0,3.0,5.0
8481542,2025,Moritz Seider,DET,D,5on5,82,96727.0,1910.0,71.63,6.0,7.0,11.0,24.0,128.0,4.63,107.0,21.0,85.0,23.0,16.0,136.0,70.24,56.84,0.55,0.53,0.55,126279.0,10.0,26.0,24.0,60.0,187.0,128.0,29.0,99.0,180.0,25.67,3.1,2.0,25.0,34.0,1.08,37.55,0.919,5.9,25.0,4.0,0.78,1.55,0.0,0.0,4.0,0.16,1.22,0.079,0.0,3.0,2.0,6.72,19.66,0.07,0.09,0.13,0.29,1.56,0.06,1.3,0.26,1.04,1.66,0.22,0.89,4.76,0.17,2.61,2.12,3.98,0.78,3.16,5.06,D,76.0,69.0,63.0,82.0,57.0,64.0,51.0,78.0,85.0,82.0,90.0
8477810,2025,Joel Hanley,CGY,D,5on5,68,54757.0,1361.0,16.77,0.0,1.0,6.0,7.0,43.0,1.77,38.0,10.0,53.0,13.0,5.0,73.0,34.68,34.02,0.5,0.54,0.54,59853.0,0.0,1.0,6.0,7.0,43.0,42.0,10.0,53.0,90.0,14.67,0.03,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,1.65,0.157,0.0,0.0,0.0,8.57,13.42,0.0,0.01,0.09,0.1,0.63,0.03,0.56,0.15,0.78,1.07,0.0,0.46,2.83,0.12,2.28,2.24,2.5,0.66,3.48,4.8,D,22.0,16.0,23.0,25.0,27.0,44.0,38.0,70.0,59.0,87.0,87.0
8479944,2025,Zachary Aston-Reese,CBJ,L,5on5,27,14594.0,338.0,3.56,1.0,3.0,1.0,5.0,16.0,2.25,76.0,2.0,10.0,6.0,6.0,15.0,7.85,9.2,0.46,0.46,0.45,15768.0,1.0,3.0,1.0,5.0,17.0,78.0,2.0,10.0,17.0,9.73,0.04,0.0,0.0,0.0,0.0,0.12,1.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,1.0,0.01,0.01,0.006,0.0,0.0,0.0,6.6,9.01,0.04,0.11,0.04,0.19,0.59,0.08,2.81,0.07,0.37,0.56,0.25,1.23,3.95,0.56,1.94,2.27,18.75,0.49,2.47,3.7,F,31.0,22.0,37.0,13.0,28.0,94.0,20.0,88.0,29.0,27.0,19.0
8483512,2025,Matt Savoie,EDM,C,5on5,82,59894.0,1281.0,37.84,9.0,8.0,8.0,25.0,113.0,15.0,14.0,25.0,47.0,6.0,9.0,34.0,43.53,44.82,0.49,0.5,0.51,72725.0,18.0,9.0,10.0,37.0,138.0,14.0,32.0,52.0,37.0,14.78,0.78,4.0,5.0,12.0,2.93,9.7,0.894,4.68,3.0,1.0,1.08,1.58,2.0,2.0,7.0,0.66,2.26,0.113,0.93,0.0,5.0,8.23,12.17,0.11,0.1,0.1,0.3,1.38,0.18,0.17,0.3,0.57,0.41,0.54,1.5,6.79,0.9,2.62,2.69,0.84,1.5,2.82,2.04,F,56.0,47.0,55.0,73.0,89.0,6.0,89.0,49.0,48.0,61.0,66.0
8481065,2025,Angus Crookshank,NJD,C,5on5,8,4129.0,90.0,-0.21,0.0,0.0,0.0,0.0,3.0,0.12,5.0,0.0,2.0,2.0,1.0,7.0,1.06,3.57,0.23,0.39,0.38,4131.0,1.0,0.0,0.0,1.0,4.0,5.0,0.0,2.0,7.0,8.61,,,,,,,,,,,,,,,,,,,,,,,8.6,0.0,0.0,0.0,0.0,0.38,0.02,0.62,0.0,0.25,0.88,0.0,0.0,2.62,0.1,0.92,3.11,4.36,0.0,1.74,6.1,F,5.0,9.0,5.0,5.0,2.0,43.0,6.0,99.0,2.0,6.0,5.0
8478911,2025,Matt Roy,WSH,D,5on5,79,82154.0,1467.0,27.7,2.0,10.0,5.0,17.0,86.0,3.03,98.0,9.0,60.0,6.0,9.0,122.0,58.3,59.05,0.5,0.5,0.51,97691.0,2.0,11.0,6.0,19.0,94.0,117.0,12.0,69.0,146.0,20.61,0.11,0.0,0.0,0.0,0.0,1.04,1.0,0.0,5.0,0.0,0.0,2.45,0.0,0.0,4.0,0.19,3.11,0.116,0.0,0.0,3.0,7.33,17.33,0.03,0.13,0.06,0.22,1.09,0.04,1.24,0.11,0.76,1.54,0.09,0.74,3.77,0.13,2.55,2.59,4.29,0.39,2.63,5.35,D,59.0,40.0,47.0,57.0,33.0,68.0,18.0,83.0,59.0,62.0,70.0
8479378,2025,Logan Stanley,BUF,D,5on5,76,66696.0,1342.0,18.47,8.0,5.0,6.0,19.0,82.0,3.95,105.0,15.0,61.0,41.0,21.0,64.0,41.06,52.34,0.44,0.47,0.46,76141.0,9.0,7.0,10.0,26.0,96.0,110.0,17.0,66.0,84.0,16.7,0.42,0.0,1.0,6.0,0.1,2.24,0.914,1.89,7.0,0.0,0.4,0.91,0.0,0.0,1.0,0.02,1.31,0.168,0.0,0.0,2.0,5.6,14.63,0.11,0.07,0.08,0.25,1.08,0.05,1.38,0.2,0.8,0.84,0.43,1.03,4.43,0.21,2.22,2.83,5.67,0.81,3.29,3.45,D,66.0,92.0,73.0,75.0,74.0,83.0,55.0,33.0,19.0,36.0,27.0
8479996,2025,Cody Glass,NJD,C,5on5,70,51015.0,1171.0,32.72,18.0,3.0,2.0,23.0,96.0,11.69,40.0,6.0,34.0,12.0,15.0,33.0,32.37,33.39,0.49,0.52,0.52,57178.0,19.0,5.0,2.0,26.0,104.0,42.0,8.0,35.0,39.0,13.61,0.37,1.0,2.0,2.0,0.87,2.28,0.934,4.67,2.0,1.0,0.37,0.7,0.0,0.0,3.0,0.32,0.57,0.094,0.0,0.0,1.0,6.71,12.15,0.26,0.04,0.03,0.33,1.37,0.17,0.57,0.09,0.49,0.47,1.27,1.62,6.77,0.82,2.28,2.36,2.82,0.42,2.4,2.33,F,62.0,96.0,63.0,73.0,79.0,28.0,17.0,61.0,48.0,74.0,73.0
8479370,2025,Tyson Jost,NSH,C,5on5,69,45066.0,939.0,14.96,6.0,2.0,5.0,13.0,87.0,8.27,65.0,22.0,31.0,13.0,15.0,25.0,27.69,33.43,0.45,0.49,0.48,51392.0,8.0,3.0,5.0,16.0,95.0,67.0,22.0,36.0,31.0,12.41,0.02,0.0,0.0,1.0,0.15,0.15,0.938,0.0,1.0,0.0,0.43,1.31,1.0,2.0,6.0,0.47,1.55,0.182,1.32,0.0,0.0,4.62,10.89,0.09,0.03,0.07,0.19,1.26,0.12,0.94,0.32,0.45,0.36,0.48,1.04,6.95,0.66,2.21,2.67,5.19,1.76,2.48,2.0,F,31.0,40.0,29.0,77.0,49.0,49.0,94.0,47.0,24.0,51.0,41.0
8471817,2025,Ryan Reaves,SJS,R,5on5,50,23281.0,538.0,-2.04,3.0,0.0,0.0,3.0,25.0,3.76,160.0,8.0,19.0,11.0,9.0,15.0,13.05,16.0,0.45,0.43,0.42,23424.0,3.0,0.0,0.0,3.0,25.0,160.0,8.0,19.0,15.0,7.81,0.02,0.0,0.0,0.0,0.0,0.03,1.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.09,7.76,0.06,0.0,0.0,0.06,0.5,0.08,3.2,0.16,0.38,0.3,0.46,0.46,3.87,0.58,2.02,2.47,24.74,1.24,2.94,2.32,F,12.0,38.0,12.0,12.0,32.0,99.0,78.0,60.0,24.0,12.0,10.0
8481553,2025,Bobby Brink,MIN,R,5on5,68,52560.0,1106.0,29.71,11.0,5.0,4.0,20.0,80.0,9.62,80.0,11.0,35.0,10.0,13.0,35.0,32.05,31.11,0.51,0.49,0.5,61850.0,15.0,10.0,5.0,30.0,104.0,80.0,12.0,44.0,39.0,15.16,1.92,3.0,7.0,20.0,4.4,14.59,0.897,3.21,0.0,0.0,0.77,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.64,12.88,0.16,0.07,0.06,0.29,1.18,0.14,1.18,0.16,0.51,0.51,0.75,1.37,5.48,0.66,2.2,2.13,5.48,0.75,2.4,2.4,F,53.0,67.0,46.0,44.0,49.0,52.0,39.0,64.0,63.0,51.0,58.0
8479576,2025,Vincent Desharnais,SJS,D,5on5,53,45898.0,949.0,6.4,1.0,0.0,6.0,7.0,33.0,0.99,93.0,8.0,39.0,17.0,8.0,59.0,27.46,27.45,0.5,0.48,0.47,57804.0,1.0,0.0,6.0,7.0,34.0,103.0,10.0,50.0,83.0,18.18,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.33,3.12,0.0,0.0,1.0,0.08,1.91,0.096,0.0,0.0,2.0,6.52,14.43,0.02,0.0,0.11,0.13,0.62,0.02,1.75,0.15,0.74,1.11,0.08,0.55,2.59,0.08,2.15,2.15,7.29,0.63,3.06,4.63,D,29.0,37.0,30.0,17.0,11.0,91.0,36.0,67.0,59.0,44.0,34.0
8482941,2025,Shane Lachance,NJD,L,5on5,1,445.0,10.0,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21,0.29,0.42,0.25,0.36,445.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.42,,,,,,,,,,,,,,,,,,,,,,,7.42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,2.35,8.09,0.0,0.0,0.0,F,5.0,9.0,5.0,1.0,0.0,68.0,6.0,2.0,14.0,1.0,4.0
8475768,2025,Jaden Schwartz,SEA,L,5on5,50,39484.0,857.0,20.25,7.0,6.0,6.0,19.0,66.0,7.26,29.0,20.0,43.0,4.0,1.0,37.0,22.46,29.19,0.43,0.45,0.44,48422.0,11.0,8.0,7.0,26.0,82.0,32.0,25.0,47.0,42.0,16.14,1.56,2.0,3.0,11.0,2.95,9.37,0.962,2.31,4.0,1.0,0.29,0.79,0.0,0.0,2.0,0.3,0.3,0.053,0.0,0.0,2.0,8.07,13.16,0.14,0.12,0.12,0.38,1.32,0.15,0.58,0.4,0.86,0.74,0.64,1.73,6.02,0.66,2.05,2.66,2.64,1.82,3.92,3.37,F,72.0,57.0,69.0,58.0,49.0,25.0,95.0,84.0,17.0,21.0,15.0
8474141,2025,Patrick Kane,DET,R,5on5,67,55681.0,1177.0,52.13,12.0,12.0,7.0,31.0,119.0,10.68,20.0,8.0,59.0,8.0,5.0,22.0,41.99,38.02,0.52,0.5,0.53,71135.0,16.0,23.0,18.0,57.0,169.0,21.0,9.0,67.0,24.0,17.7,3.04,0.0,15.0,33.0,3.23,28.83,0.921,4.41,0.0,1.0,0.72,0.01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,13.85,0.18,0.18,0.1,0.46,1.78,0.16,0.3,0.12,0.88,0.33,0.78,2.0,7.69,0.69,2.71,2.46,1.29,0.52,3.81,1.42,F,84.0,70.0,81.0,86.0,55.0,11.0,22.0,25.0,69.0,61.0,80.0
8481719,2025,Max Crozier,TBL,D,5on5,35,30398.0,610.0,14.4,1.0,4.0,4.0,9.0,44.0,1.81,35.0,5.0,21.0,11.0,5.0,29.0,22.54,19.2,0.54,0.54,0.54,33624.0,1.0,4.0,5.0,10.0,46.0,39.0,5.0,21.0,31.0,16.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,1.23,0.0,1.0,1.0,0.02,0.67,0.11,1.4,0.0,0.0,7.6,14.48,0.03,0.11,0.11,0.26,1.26,0.05,1.0,0.14,0.6,0.83,0.12,1.07,5.21,0.21,2.67,2.27,4.15,0.59,2.49,3.43,D,68.0,47.0,76.0,87.0,74.0,65.0,31.0,32.0,80.0,87.0,87.0
8482131,2025,Donovan Sebrango,FLA,D,5on5,42,35911.0,779.0,6.47,0.0,5.0,3.0,8.0,30.0,1.14,75.0,5.0,27.0,18.0,10.0,28.0,23.79,29.32,0.45,0.49,0.49,38062.0,0.0,5.0,3.0,8.0,33.0,77.0,5.0,27.0,32.0,15.1,0.03,0.0,0.0,0.0,0.0,0.09,1.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,3.0,0.26,0.91,0.298,0.0,0.0,0.0,4.23,14.25,0.0,0.12,0.07,0.19,0.71,0.03,1.79,0.12,0.64,0.67,0.0,0.8,3.01,0.11,2.38,2.94,7.52,0.5,2.71,2.81,D,47.0,16.0,54.0,31.0,22.0,92.0,24.0,15.0,24.0,53.0,52.0
8475760,2025,Nick Bjugstad,NJD,C,5on5,61,36709.0,840.0,6.16,5.0,2.0,1.0,8.0,68.0,6.74,108.0,9.0,21.0,13.0,10.0,27.0,22.54,25.68,0.47,0.45,0.46,40031.0,6.0,2.0,1.0,9.0,77.0,108.0,10.0,23.0,33.0,10.94,0.07,0.0,0.0,0.0,0.01,0.01,1.0,0.0,1.0,0.0,0.0,0.71,1.0,1.0,9.0,0.7,1.31,0.259,1.39,0.0,1.0,5.21,10.03,0.08,0.03,0.02,0.13,1.11,0.11,1.77,0.15,0.34,0.44,0.49,0.78,6.67,0.66,2.21,2.52,10.59,0.88,2.06,2.65,F,19.0,41.0,19.0,70.0,49.0,77.0,49.0,71.0,35.0,21.0,25.0
8482132,2025,Brett Berard,NYR,L,5on5,13,8200.0,196.0,-0.55,0.0,0.0,0.0,0.0,10.0,1.69,17.0,1.0,9.0,2.0,0.0,9.0,5.15,5.84,0.47,0.45,0.47,8223.0,0.0,0.0,0.0,0.0,10.0,17.0,1.0,9.0,9.0,10.54,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,10.51,0.0,0.0,0.0,0.0,0.77,0.13,1.31,0.08,0.69,0.69,0.0,0.0,4.39,0.74,2.26,2.56,7.46,0.44,3.95,3.95,F,5.0,9.0,5.0,19.0,66.0,65.0,17.0,91.0,35.0,21.0,33.0
